luksusautode	luk-sus_au-to-de	0.60
luksushotellis	luk-sus_ho-tel-lis	0.13
luksuslikud	luk-sus-li-kud	0.47
luksust	luk-sust	0.33
luku	lu-ku	7.27
lukuauku	lu-ku_au-ku	0.67
lukud	lu-kud	1.47
lukuga	lu-ku-ga	0.67
lukus	lu-kus	8.67
lukussepp	lu-kus_sepp	0.13
lukust	lu-kust	2.07
lukustab	lu-kus-tab	0.07
lukustamata	lu-kus-ta-ma-ta	1.53
lukustati	lu-kus-ta-ti	0.13
lukustatud	lu-kus-ta-tud	0.67
lüli	lü-li	2.73
lülisid	lü-li-sid	0.53
lülitad	lü-li-tad	0.27
lülitada	lü-li-ta-da	9.47
lülitama	lü-li-ta-ma	1.13
lülitan	lü-li-tan	1.13
lülitasid	lü-li-ta-sid	0.20
lülitata	lü-li-ta-ta	0.27
lülitatakse	lü-li-ta-tak-se	2.13
lülitu	lü-li-tu	0.07
lülitub	lü-li-tub	1.27
lülitudes	lü-li-tu-des	0.07
lülitus	lü-li-tus	0.20
lume	lu-me	14.07
lumega	lu-me-ga	2.27
lumehange	lu-me_han-ge	0.53
lumehelbed	lu-me_hel-bed	0.60
lumehelbeke	lu-me_hel-be-ke	0.20
lumekatte	lu-me_kat-te	0.07
lumekest	lu-me-kest	0.07
lumekooriku	lu-me_koo-ri-ku	0.13
lumel	lu-mel	3.33
lumelaua	lu-me_lau-a	0.67
lumele	lu-me-le	2.07
lumememme	lu-me_mem-me	0.07
lumepall	lu-me_pall	0.07
lumepiir	lu-me_piir	0.07
lumesadu	lu-me_sa-du	0.07
lumest	lu-mest	5.20
lumeta	lu-me-ta	1.00
lumetaju	lu-me_ta-ju	0.07
lumetorm	lu-me_torm	1.27
lumevaibaga	lu-me_vai-ba-ga	0.07
lumevaip	lu-me_vaip	0.40
lumeväljad	lu-me_väl-jad	0.07
lümfisõlmed	lüm-fi_sõl-med	1.40
lumi	lu-mi	0.27
lumist	lu-mist	0.80
lumiste	lu-mis-te	0.93
lumivalged	lu-mi_val-ged	1.40
lumivalget	lu-mi_val-get	0.53
lummas	lum-mas	1.40
lummasid	lum-ma-sid	0.13
lummatult	lum-ma-tult	0.20
lummav	lum-mav	2.27
lumme	lum-me	2.73
lummus	lum-mus	0.27
lummuses	lum-mu-ses	0.80
lummust	lum-must	0.07
lunastada	lu-nas-ta-da	2.93
lunastus	lu-nas-tus	2.00
lund	lund	22.00
lunid	lu-nid	0.07
lunida	lu-ni-da	0.47
lunimas	lu-ni-mas	0.27
lünklikult	lünk-li-kult	0.27
lupjumine	lup-ju-mi-ne	0.13
lupjumise	lup-ju-mi-se	0.20
lups	lups	0.07
lüpsiku	lüp-si-ku	0.80
lupsti	lups-ti	0.67
lürism	lü-rism	0.33
lurjused	lur-ju-sed	0.33
lusika	lu-si-ka	2.07
lusikaga	lu-si-ka-ga	2.67
lusikas	lu-si-kas	2.73
lusikat	lu-si-kat	0.60
lusikatäis	lu-si-ka_täis	0.27
lüsosüümiks	lü-so-süü-miks	0.07
lust	lust	3.53
lustakas	lus-ta-kas	1.20
lustiks	lus-tiks	0.27
luterlikke	lu-ter-lik-ke	0.60
lutikad	lu-ti-kad	0.60
luts	luts	0.40
lütseumi	lüt-se-u-mi	0.13
lutsu	lut-su	0.27
lutsutas	lut-su-tas	0.27
luu	luu	9.33
luua	luu-a	3.33
lüüa	lüü-a	47.00
luuaga	luu-a-ga	1.40
luuakse	luu-ak-se	23.20
lüüakse	lüü-ak-se	6.07
luual	luu-al	0.07
lüüasaamise	lüü-a_saa-mi-se	1.13
luuavars	luu-a_vars	0.20
luud	luud	0.07
luues	luu-es	0.67
luul	luul	0.60
luule	luu-le	2.20
luulehuvilisel	luu-le_hu-vi-li-sel	0.07
luulehuvist	luu-le_hu-vist	0.07
luulekogu	luu-le_ko-gu	2.87
luulekogud	luu-le_ko-gud	0.27
luulekogusid	luu-le_ko-gu-sid	0.53
luuleõhtule	luu-le_õh-tu-le	0.13
luuleread	luu-le_read	0.40
luules	luu-les	6.60
luulest	luu-lest	3.27
luulet	luu-let	7.13
luuletab	luu-le-tab	1.40
luuletaja	luu-le-ta-ja	0.07
luuletajaid	luu-le-ta-jaid	1.20
luuletajaks	luu-le-ta-jaks	1.20
luuletajana	luu-le-ta-ja-na	0.67
luuletajast	luu-le-ta-jast	0.73
luuletajat	luu-le-ta-jat	1.67
luuletajate	luu-le-ta-ja-te	1.67
luuletamist	luu-le-ta-mist	0.40
luuletanud	luu-le-ta-nud	1.27
luuletasin	luu-le-ta-sin	0.13
luuletus	luu-le-tus	0.07
luuletuse	luu-le-tu-se	0.07
luuletused	luu-le-tu-sed	0.13
luuletuses	luu-le-tu-ses	6.67
luuletusi	luu-le-tu-si	0.07
luuletust	luu-le-tust	6.47
luuletustest	luu-le-tus-test	0.07
luulevõistluse	luu-le_võist-lu-se	0.13
luulud	luu-lud	0.27
luupainajana	luu_pai-na-ja-na	0.07
luurab	luu-rab	0.80
luuraja	luu-ra-ja	0.07
luurajad	luu-ra-jad	0.40
luurajaga	luu-ra-ja-ga	0.07
luurajaid	luu-ra-jaid	0.33
luuras	luu-ras	1.67
luure	luu-re	0.13
luureandmed	luu-re_and-med	0.33
luureandmete	luu-re_and-me-te	0.27
luurelaeva	luu-re_lae-va	0.07
luuremängu	luu-re_män-gu	0.13
lüüriline	lüü-ri-li-ne	2.13
lüüriliselt	lüü-ri-li-selt	0.13
lüüriliste	lüü-ri-lis-te	0.40
luus	luus	0.20
luuser	luu-ser	0.87
luust	luust	7.47
luuta	luu-ta	0.07
maa	maa	0.33
maaa	maa-a	0.07
maaalune	maa_a-lu-ne	0.07
maaalused	maa_a-lu-sed	0.27
maaaluste	maa_a-lus-te	0.13
maad	maad	26.27
maade	maa-de	29.07
maadeavastaja	maa-de_a-vas-ta-ja	0.07
maadele	maa-de-le	3.40
maadelt	maa-delt	0.67
maades	maa-des	29.60
maadest	maa-dest	6.00
maadleb	maad-leb	0.80
maadligi	maad_li-gi	1.80
maadlust	maad-lust	0.40
maaelu	maa_e-lu	8.67
maaelukomisjoni	maa_e-lu_ko-mis-jo-ni	0.73
maaema	maa_e-ma	0.07
maaerakonnad	maa_e-ra-kon-nad	0.60
maaettevõtlust	maa_et-te_võt-lust	0.13
maaga	maa-ga	5.47
maagidel	maa-gi-del	0.07
maagiline	maa-gi-li-ne	2.73
maahärrade	maa_här-ra-de	0.13
maailm	maa_ilm	0.20
maailma	maa_il-ma	0.20
maailmades	maa_il-ma-des	1.53
maailmaga	maa_il-ma-ga	11.33
maailmakaardiga	maa_il-ma_kaar-di-ga	0.07
maailmakodanik	maa_il-ma_ko-da-nik	0.80
maailmakodanikeks	maa_il-ma_ko-da-ni-keks	0.07
maailmakorra	maa_il-ma_kor-ra	0.53
maailmakunst	maa_il-ma_kunst	0.07
maailmakunstnikke	maa_il-ma_kunst-nik-ke	0.07
maailmakuulsaks	maa_il-ma_kuul-saks	0.67
maailmakuulsatest	maa_il-ma_kuul-sa-test	0.13
maailmal	maa_il-mal	1.67
maailmale	maa_il-ma-le	15.33
maailmalõpulood	maa_il-ma_lõ-pu_lood	0.07
maailmameister	maa_il-ma_meis-ter	11.53
maailmameistri	maa_il-ma_meis-tri	3.27
maailmameistrid	maa_il-ma_meis-trid	0.87
maailmameistriks	maa_il-ma_meis-triks	6.33
maailmameistrile	maa_il-ma_meis-tri-le	0.80
maailmameistrist	maa_il-ma_meis-trist	0.20
maailmameistritiitlit	maa_il-ma_meis-tri_tiit-lit	0.33
maailmana	maa_il-ma-na	0.27
maailmanägemine	maa_il-ma_nä-ge-mi-ne	0.47
maailmanimedega	maa_il-ma_ni-me-de-ga	0.20
maailmapank	maa_il-ma_pank	0.07
maailmapildi	maa_il-ma_pil-di	0.07
maailmapilt	maa_il-ma_pilt	3.80
maailmapoliitikas	maa_il-ma_po-lii-ti-kas	1.00
maailmarekord	maa_il-ma_re-kord	1.40
maailmarekordi	maa_il-ma_re-kor-di	4.47
maailmarekordid	maa_il-ma_re-kor-did	0.40
maailmarekordit	maa_il-ma_re-kor-dit	1.93
maailmaruumis	maa_il-ma_ruu-mis	0.40
maailmas	maa_il-mas	0.07
maailmasõda	maa_il-ma_sõ-da	5.20
maailmasõja	maa_il-ma_sõ-ja	21.33
maailmasõjad	maa_il-ma_sõ-jad	0.13
maailmasõjas	maa_il-ma_sõ-jas	2.73
maailmasõjast	maa_il-ma_sõ-jast	0.87
maailmast	maa_il-mast	24.67
maailmatasemel	maa_il-ma_ta-se-mel	1.33
maailmaturul	maa_il-ma_tu-rul	3.13
maailmavaate	maa_il-ma_vaa-te	5.20
maailmavallutaja	maa_il-ma_val-lu-ta-ja	0.20
maainimene	maa_i-ni-me-ne	1.40
maainimesele	maa_i-ni-me-se-le	0.53
maaja	maa-ja	0.13
maakaartide	maa_kaar-ti-de	0.20
maakad	maa-kad	0.27
maakas	maa-kas	0.73
maakasutuse	maa_ka-su-tu-se	1.13
maakasutusega	maa_ka-su-tu-se-ga	0.07
maakasutuses	maa_ka-su-tu-ses	0.07
maakasutust	maa_ka-su-tust	0.20
maakeelde	maa_keel-de	0.53
maakeeli	maa_kee-li	1.27
maakera	maa_ke-ra	7.27
maakive	maa_ki-ve	0.07
maaklerid	maak-le-rid	1.27
maaklerinimekirjas	maak-le-ri_ni-me_kir-jas	0.07
maakleritel	maak-le-ri-tel	0.07
maakodusse	maa_ko-dus-se	0.27
maakohas	maa_ko-has	0.93
maakohtule	maa_koh-tu-le	0.67
maakohus	maa_ko-hus	5.20
maakond	maa-kond	5.53
maakondade	maa-kon-da-de	9.27
maakonna	maa-kon-na	29.40
maakonnakeskuse	maa-kon-na_kes-ku-se	0.13
maakonnakeskusesse	maa-kon-na_kes-ku-ses-se	0.13
maakonnas	maa-kon-nas	26.00
maakool	maa_kool	0.13
maakoolide	maa_koo-li-de	1.47
maakoolis	maa_koo-lis	0.27
maakoor	maa_koor	2.20
maakorraldus	maa_kor-ral-dus	0.13
maakorralduse	maa_kor-ral-du-se	1.20
maakri	maak-ri	0.07
maal	maal	49.40
maalapile	maa_la-pi-le	0.47
maalaste	maa-las-te	0.53
maale	maa-le	21.93
maalehe	maa_le-he	0.13
maalehes	maa_le-hes	0.20
maaler	maa-ler	0.67
maaletooja	maa-le_too-ja	0.73
maaletoojat	maa-le_too-jat	0.33
maaletoojate	maa-le_too-ja-te	0.73
maali	maa-li	1.20
maalib	maa-lib	2.27
maalida	maa-li-da	4.33
maalidega	maa-li-de-ga	0.80
maaliidu	maa_lii-du	0.20
maalil	maa-lil	2.87
maaliline	maa-li-li-ne	0.53
maalilist	maa-li-list	0.13
maaliliste	maa-li-lis-te	0.27
maalimine	maa-li-mi-ne	1.07
maalimiseks	maa-li-mi-seks	0.20
maalimisest	maa-li-mi-sest	0.07
maalinäitus	maa-li_näi-tus	0.73
maalinud	maa-li-nud	3.33
maalis	maa-lis	5.27
maalist	maa-list	0.93
maalitud	maa-li-tud	3.73
maalt	maalt	17.33
maamajandusele	maa_ma-jan-du-se-le	0.20
maamajandusministeeriumiks	maa_ma-jan-dus_mi-nis-tee-riu-miks	0.07
maamees	maa_mees	1.73
maanaine	maa_nai-ne	1.07
maanaiste	maa_nais-te	0.53
maandavad	maan-da-vad	0.20
maandub	maan-dub	2.93
maandunud	maan-du-nud	1.07
maanduvad	maan-du-vad	0.93
maani	maa-ni	6.80
maantee	maan_tee	24.00
maanteed	maan_teed	2.93
maanteede	maan_tee-de	3.60
maanteedel	maan_tee-del	1.87
maanteel	maan_teel	17.00
maanteelt	maan_teelt	1.80
maantel	maan-tel	0.07
maaoludes	maa_o-lu-des	0.07
maaomanikud	maa_o-ma-ni-kud	1.13
maapäev	maa_päev	0.20
maapanga	maa_pan-ga	0.13
maapank	maa_pank	0.07
maapanka	maa_pan-ka	0.13
maaparandus	maa_pa-ran-dus	0.20
maapiirkondade	maa_piir-kon-da-de	1.53
maapiirkondadest	maa_piir-kon-da-dest	0.40
maapiirkonnad	maa_piir-kon-nad	0.27
maapinda	maa_pin-da	0.60
maapinnale	maa_pin-na-le	4.67
maapoiss	maa_poiss	1.27
määr	määr	15.67
määra	mää-ra	2.40
määrab	mää-rab	35.40
määrade	mää-ra-de	0.67
maarahva	maa_rah-va	6.93
määral	mää-ral	139.33
määramata	mää-ra-ma-ta	0.07
määramatus	mää-ra-ma-tus	0.40
määramine	mää-ra-mi-ne	20.27
määramisega	mää-ra-mi-se-ga	3.53
määramiseks	mää-ra-mi-seks	22.20
määramisel	mää-ra-mi-sel	21.47
määramisele	mää-ra-mi-se-le	1.00
määras	mää-ras	18.27
määrata	mää-ra-ta	52.13
määratakse	mää-ra-tak-se	20.33
määrati	mää-ra-ti	51.80
määratleb	mää-rat-leb	8.87
määratleda	mää-rat-le-da	21.80
määratledes	mää-rat-le-des	1.60
määratles	mää-rat-les	2.40
määratleti	mää-rat-le-ti	2.07
määratletud	mää-rat-le-tud	10.60
määratu	mää-ra-tu	1.20
määratud	mää-ra-tud	0.47
määrav	mää-rav	9.20
määrava	mää-ra-va	5.13
määravad	mää-ra-vad	15.27
määravaks	mää-ra-vaks	9.53
määravate	mää-ra-va-te	1.07
määravateks	mää-ra-va-teks	0.47
määrdunud	määr-du-nud	1.27
maareform	maa_re-form	1.73
maareformi	maa_re-for-mi	0.27
maareformiga	maa_re-for-mi-ga	0.67
määrib	mää-rib	1.33
maariba	maa_ri-ba	0.27
määrida	mää-ri-da	6.60
määrides	mää-ri-des	0.53
määriks	mää-riks	0.73
määrima	mää-ri-ma	1.27
määrimiseks	mää-ri-mi-seks	0.33
määrin	mää-rin	0.87
määris	mää-ris	3.20
määriti	mää-ri-ti	0.67
määrivad	mää-ri-vad	0.33
maarja	maar-ja	0.53
maarjakask	maar-ja_kask	0.13
maarjamõisa	maar-ja_mõi-sa	0.33
määrus	mää-rus	15.20
määruse	mää-ru-se	19.40
määrusega	mää-ru-se-ga	6.80
määrusele	mää-ru-se-le	1.80
määrustikest	mää-rus-ti-kest	0.13
maas	maas	23.67
maasaadikud	maa_saa-di-kud	0.13
maasika	maa-si-ka	5.33
maasikad	maa-si-kad	3.27
maasikaid	maa-si-kaid	3.67
maasikakasvatajate	maa-si-ka_kas-va-ta-ja-te	0.13
maasikakasvatajatele	maa-si-ka_kas-va-ta-ja-te-le	0.07
maasikakasvatus	maa-si-ka_kas-va-tus	0.53
maasikakasvatuse	maa-si-ka_kas-va-tu-se	0.33
maasikakasvatusega	maa-si-ka_kas-va-tu-se-ga	0.07
maasikakasvatuseks	maa-si-ka_kas-va-tu-seks	0.27
maasikakasvatushuvilise	maa-si-ka_kas-va-tus_hu-vi-li-se	0.07
maasikakasvatustes	maa-si-ka_kas-va-tus-tes	0.07
maasikamoosiga	maa-si-ka_moo-si-ga	0.20
maasikas	maa-si-kas	0.07
maasikast	maa-si-kast	0.07
maasikat	maa-si-kat	0.80
maasikate	maa-si-ka-te	3.80
maasikatega	maa-si-ka-te-ga	0.73
maaslamajat	maas_la-ma-jat	0.13
maasse	maas-se	6.20
maast	maast	25.27
maastik	maas-tik	6.73
maastike	maas-ti-ke	2.07
maastikku	maas-tik-ku	0.93
maastikuarhitektuuri	maas-ti-ku_ar-hi-tek-tuu-ri	0.07
maastikuauto	maas-ti-ku_au-to	0.67
maastikuautos	maas-ti-ku_au-tos	0.07
maastikul	maas-ti-kul	4.27
maastikust	maas-ti-kust	1.00
maasturit	maas-tu-rit	0.27
maatasa	maa_ta-sa	3.73
maatriksit	maat-rik-sit	0.60
maatükk	maa_tükk	2.73
maatükkide	maa_tük-ki-de	0.80
maatükkidel	maa_tük-ki-del	0.13
maavalitsuse	maa_va-lit-su-se	10.07
maavalitsusest	maa_va-lit-su-sest	0.27
maavalitsuste	maa_va-lit-sus-te	1.47
maavalitsustes	maa_va-lit-sus-tes	0.20
maavanemale	maa_va-ne-ma-le	1.47
maavärina	maa_vä-ri-na	3.13
maavärinat	maa_vä-ri-nat	1.00
maavõistluses	maa_võist-lu-ses	0.40
maavõistlustes	maa_võist-lus-tes	0.07
mad	mad	0.20
mäda	mä-da	0.07
madal	ma-dal	44.53
madala	ma-da-la	33.93
madalad	ma-da-lad	11.80
madalaid	ma-da-laid	2.00
madalaim	ma-da-laim	5.00
madalaimaks	ma-da-lai-maks	0.73
madalaks	ma-da-laks	6.60
madalakslöömise	ma-da-laks_löö-mi-se	0.07
madalal	ma-da-lal	3.67
madalale	ma-da-la-le	2.73
madalam	ma-da-lam	47.13
madalama	ma-da-la-ma	25.27
madalamaid	ma-da-la-maid	2.07
madalamal	ma-da-la-mal	2.47
madalamale	ma-da-la-ma-le	2.33
madalamalt	ma-da-la-malt	0.80
madalamana	ma-da-la-ma-na	0.13
madalamate	ma-da-la-ma-te	5.13
madalana	ma-da-la-na	0.07
madalas	ma-da-las	5.00
madalast	ma-da-last	3.80
madalat	ma-da-lat	6.53
madalate	ma-da-la-te	6.13
madalatest	ma-da-la-test	0.13
madalduma	ma-dal-du-ma	0.07
madalikul	ma-da-li-kul	0.07
madalrõhkkondade	ma-dal_rõhk-kon-da-de	0.07
madalseisu	ma-dal_sei-su	0.33
madalsood	ma-dal_sood	0.20
mädanema	mä-da-ne-ma	1.20
mädanend	mä-da-nend	0.07
mädanenud	mä-da-ne-nud	0.07
mädanes	mä-da-nes	0.53
mädarõikaga	mä-da_rõi-ka-ga	0.13
made	ma-de	1.67
madis	ma-dis	0.07
madrats	mad-rats	1.80
madratseid	mad-rat-seid	0.47
madratsil	mad-rat-sil	0.67
madratsitega	mad-rat-si-te-ga	0.27
madratsitel	mad-rat-si-tel	0.13
madriidi	mad-rii-di	0.07
madrus	mad-rus	2.27
madu	ma-du	0.27
madusid	ma-du-sid	1.00
mäe	mäe	14.13
mäed	mäed	8.20
mäega	mäe-ga	0.13
mäeharjal	mäe_har-jal	0.27
maei	ma-ei	0.07
mäekristall	mäe_kris-tall	0.20
mäele	mäe-le	2.47
mäelt	mäelt	1.27
mäenõlvadel	mäe_nõl-va-del	0.33
mäerinnakul	mäe_rin-na-kul	0.13
mäest	mäest	8.33
mäestik	mäes-tik	0.27
mäestikku	mäes-tik-ku	0.07
mäestiku	mäes-ti-ku	0.47
mäestikus	mäes-ti-kus	0.53
maestro	maes-tro	0.07
mäesuusatamise	mäe_suu-sa-ta-mi-se	0.67
maeti	mae-ti	4.80
mäetippe	mäe_tip-pe	0.13
mäetippu	mäe_tip-pu	0.20
mäetippudel	mäe_tip-pu-del	0.20
mäetipu	mäe_ti-pu	0.53
mäetreeningust	mäe_tree-nin-gust	0.07
maetud	mae-tud	0.60
maffia	maf-fi-a	1.47
maffiaperekonda	maf-fi-a_pe-re-kon-da	0.07
maffiast	maf-fi-ast	0.13
maga	ma-ga	6.53
magab	ma-gab	17.00
magad	ma-gad	4.13
magada	ma-ga-da	33.13
magades	ma-ga-des	2.80
magage	ma-ga-ge	0.27
magajat	ma-ga-jat	0.93
magalast	ma-ga-last	0.07
magama	ma-ga-ma	66.40
magamaheitmist	ma-ga-ma_heit-mist	0.27
magamaminekut	ma-ga-ma_mi-ne-kut	1.00
magamata	ma-ga-ma-ta	0.27
magame	ma-ga-me	1.80
magamine	ma-ga-mi-ne	1.20
magamisaega	ma-ga-mis_ae-ga	0.07
magamisasemeks	ma-ga-mis_a-se-meks	0.07
magamiseks	ma-ga-mi-seks	1.07
magamisest	ma-ga-mi-sest	1.13
magamiskotte	ma-ga-mis_kot-te	0.20
magamistoa	ma-ga-mis_toa	4.80
magamistoaga	ma-ga-mis_toa-ga	0.27
magamistoas	ma-ga-mis_toas	0.07
magamistoast	ma-ga-mis_toast	1.20
magamistuba	ma-ga-mis_tu-ba	2.60
magamistuppa	ma-ga-mis_tup-pa	6.67
magan	ma-gan	4.13
maganud	ma-ga-nud	0.47
maganut	ma-ga-nut	0.07
magas	ma-gas	0.67
magasid	ma-ga-sid	0.27
magasime	ma-ga-si-me	1.60
magasin	ma-ga-sin	0.80
magasite	ma-ga-si-te	0.40
magatakse	ma-ga-tak-se	0.60
magate	ma-ga-te	0.53
magatud	ma-ga-tud	0.20
magava	ma-ga-va	2.53
magavad	ma-ga-vad	0.47
mage	ma-ge	2.27
magedaks	ma-ge-daks	0.13
magedat	ma-ge-dat	1.07
mägede	mä-ge-de	9.87
mägedele	mä-ge-de-le	0.87
mägedes	mä-ge-des	9.67
mägi	mä-gi	0.07
mägimatka	mä-gi_mat-ka	0.07
mägine	mä-gi-ne	0.73
mägironija	mä-gi_ro-ni-ja	0.27
mägisel	mä-gi-sel	0.53
mägiste	mä-gis-te	0.13
magistraal	ma-gis-traal	0.27
magistraali	ma-gis-traa-li	0.40
magistrant	ma-gis-trant	1.80
magistrantuuris	ma-gis-tran-tuu-ris	0.47
magistratuuris	ma-gis-tra-tuu-ris	0.07
magma	mag-ma	1.67
magnetiks	mag-ne-tiks	0.67
magnetism	mag-ne-tism	0.13
magnetismi	mag-ne-tis-mi	0.13
magnetofoni	mag-ne-to-fo-ni	0.07
magnus	mag-nus	0.07
mägra	mäg-ra	0.27
magu	ma-gu	3.00
magus	ma-gus	13.47
magusa	ma-gu-sa	5.33
magusaima	ma-gu-sai-ma	0.13
magusaimad	ma-gu-sai-mad	0.07
magusaks	ma-gu-saks	1.13
magusalt	ma-gu-salt	2.80
magusam	ma-gu-sam	1.60
magusast	ma-gu-sast	1.27
magusasti	ma-gu-sas-ti	1.47
magusat	ma-gu-sat	6.33
magustoitude	ma-gus_toi-tu-de	0.20
mäh	mäh	0.07
maha	ma-ha	469.47
mahajäänud	ma-ha_jää-nud	0.13
mahajäetud	ma-ha_jäe-tud	0.33
mahajäetustunnet	ma-ha_jäe-tus_tun-net	0.07
mahakantud	ma-ha_kan-tud	0.07
mahalaskmist	ma-ha_lask-mist	0.40
mahamüümise	ma-ha_müü-mi-se	0.47
mahapanemise	ma-ha_pa-ne-mi-se	0.13
mahasurumisest	ma-ha_su-ru-mi-sest	0.20
mahatallatud	ma-ha_tal-la-tud	0.07
mahavõtmiseks	ma-ha_võt-mi-seks	0.53
mahavõtmist	ma-ha_võt-mist	1.07
mahe	ma-he	5.27
maheda	ma-he-da	1.80
mahedaid	ma-he-daid	0.07
mahedaks	ma-he-daks	0.33
mahedalt	ma-he-dalt	2.13
mahendas	ma-hen-das	0.60
mahepõllumajandust	ma-he_põl-lu_ma-jan-dust	0.27
mähiseid	mä-hi-seid	0.13
mähitud	mä-hi-tud	0.07
mähkida	mäh-ki-da	0.67
mähkis	mäh-kis	1.33
mahla	mah-la	0.07
mahlad	mah-lad	1.00
mahlaga	mah-la-ga	0.60
mahlaka	mah-la-ka	0.60
mahlakas	mah-la-kas	1.20
mahlane	mah-la-ne	0.07
mahlased	mah-la-sed	0.60
mahlasem	mah-la-sem	0.20
mahlast	mah-last	0.67
maht	maht	28.40
mahti	mah-ti	10.53
mahtra	maht-ra	0.20
mahtu	mah-tu	2.13
mahtuda	mah-tu-da	1.87
mahtunud	mah-tu-nud	0.27
mahtus	mah-tus	8.33
mahtusid	mah-tu-sid	3.60
mahtusime	mah-tu-si-me	0.53
mahtuvad	mah-tu-vad	0.07
mahu	ma-hu	21.73
mahub	ma-hub	16.93
mahud	ma-hud	2.47
mahuga	ma-hu-ga	4.87
mahukad	ma-hu-kad	1.60
mahukaid	ma-hu-kaid	0.47
mahukam	ma-hu-kam	1.93
mahukas	ma-hu-kas	6.60
mahuksid	ma-huk-sid	0.20
mahulisi	ma-hu-li-si	0.20
mahult	ma-hult	2.53
mahun	ma-hun	0.33
mahunormide	ma-hu_nor-mi-de	0.07
mahus	ma-hus	14.20
mahutab	ma-hu-tab	3.20
mahutada	ma-hu-ta-da	3.60
mahutatud	ma-hu-ta-tud	0.47
mahuvad	ma-hu-vad	5.67
mahvi	mah-vi	0.27
mai	mai	0.13
maia	mai-a	0.27
maid	maid	7.67
maiga	mai-ga	0.80
maigutab	mai-gu-tab	0.13
maigutas	mai-gu-tas	2.00
maik	maik	4.87
maikuu	mai_kuu	3.60
maikuus	mai_kuus	7.00
mail	mail	0.33
mailaste	mai-las-te	0.13
maile	mai-le	1.67
mailis	mai-lis	1.67
mailma	mail-ma	0.60
maimukesele	mai-mu-ke-se-le	0.13
maind	maind	0.07
maine	mai-ne	4.60
mainekas	mai-ne-kas	1.47
mainest	mai-nest	1.13
mainet	mai-net	8.87
mainida	mai-ni-da	10.60
mainidagi	mai-ni-da-gi	0.07
mainides	mai-ni-des	1.13
mainima	mai-ni-ma	1.73
mainimast	mai-ni-mast	0.33
mainimata	mai-ni-ma-ta	0.07
mainime	mai-ni-me	0.47
mainin	mai-nin	0.47
maininud	mai-ni-nud	0.40
mainis	mai-nis	11.73
mainisin	mai-ni-sin	3.20
mainita	mai-ni-ta	1.80
mainitakse	mai-ni-tak-se	4.67
mainitud	mai-ni-tud	0.13
mais	mais	3.67
maise	mai-se	3.60
maisi	mai-si	0.20
maisipõldude	mai-si_põl-du-de	0.07
maismaast	mais_maast	0.60
maist	maist	4.73
mait	mait	0.60
maitse	mait-se	11.33
maitseained	mait-se_ai-ned	0.60
maitseb	mait-seb	5.13
maitsed	mait-sed	0.80
maitseelamus	mait-se_e-la-mus	0.20
maitsega	mait-se-ga	9.00
maitsekas	mait-se-kas	0.73
maitsel	mait-sel	0.27
maitsele	mait-se-le	3.93
maitsen	mait-sen	0.13
maitses	mait-ses	4.53
maitsesid	mait-se-sid	0.73
maitsesime	mait-se-si-me	0.20
maitsestada	mait-ses-ta-da	0.47
maitsestatud	mait-ses-ta-tud	0.60
maitset	mait-set	8.53
maitsetega	mait-se-te-ga	0.07
maitsetult	mait-se-tult	0.20
maitsetut	mait-se-tut	0.33
maitsev	mait-sev	3.93
maitsvat	maits-vat	1.67
maiuspala	mai-us_pa-la	0.07
maiuspalad	mai-us_pa-lad	0.07
maiustused	mai-us-tu-sed	0.53
maja	ma-ja	0.13
majad	ma-jad	0.20
majade	ma-ja-de	21.20
majadel	ma-ja-del	1.33
majadele	ma-ja-de-le	1.13
majadeni	ma-ja-de-ni	0.13
majades	ma-ja-des	0.07
majadesse	ma-ja-des-se	1.60
majadest	ma-ja-dest	4.07
majaehitamise	ma-ja_e-hi-ta-mi-se	0.07
majaga	ma-ja-ga	3.07
majahoidjad	ma-ja_hoid-jad	0.33
majaka	ma-ja-ka	1.13
majakatuseid	ma-ja_ka-tu-seid	0.07
majake	ma-ja-ke	1.87
majakesed	ma-ja-ke-sed	0.20
majakeses	ma-ja-ke-ses	0.87
majakest	ma-ja-kest	0.53
majakestes	ma-ja-kes-tes	0.07
majaks	ma-jaks	0.47
majal	ma-jal	2.67
majale	ma-ja-le	5.00
majalobudikega	ma-ja_lo-bu-di-ke-ga	0.13
majamuuseum	ma-ja_muu-seum	0.13
majamuuseumis	ma-ja_muu-seu-mis	0.53
majanaabrite	ma-ja_naab-ri-te	0.07
majand	ma-jand	1.53
majandada	ma-jan-da-da	2.87
majandamisega	ma-jan-da-mi-se-ga	0.80
majandamiskulud	ma-jan-da-mis_ku-lud	0.27
majandamiskulude	ma-jan-da-mis_ku-lu-de	0.40
majandamisraha	ma-jan-da-mis_ra-ha	0.07
majandamist	ma-jan-da-mist	0.67
majandi	ma-jan-di	3.13
majandis	ma-jan-dis	1.67
majandus	ma-jan-dus	17.20
majandusanalüüsi	ma-jan-dus_a-na-lüü-si	0.20
majandusasjadega	ma-jan-dus_as-ja-de-ga	0.13
majanduse	ma-jan-du-se	46.53
majandusedu	ma-jan-dus_e-du	0.13
majandusekspertide	ma-jan-dus_eks-per-ti-de	0.27
majandusele	ma-jan-du-se-le	7.47
majandusest	ma-jan-du-sest	2.13
majandusharu	ma-jan-dus_ha-ru	0.60
majandushooned	ma-jan-dus_hoo-ned	0.13
